word,ipa,pos,inflections,derivatives,definition,example,collocations,context_type
Vacuous,/ˈvækjuəs/,adj.,"vacuous, more vacuous, most vacuous","vacuity (n.), vacuousness (n.)",devoid of intelligence｜缺乏智能的,His vacuous comments during the debate made it clear he had not prepared for the discussion.,vacuous stare; vacuous remark; vacuous expression,C2
Vernacular,/vɚˈnækjəlɚ/,n.,"vernacular, vernaculars",None,the everyday language or dialect spoken by ordinary people in a particular region or community｜某地區或社區普通人日常使用的語言或方言,The novelist wrote dialogue in the local vernacular to reflect how people spoke in the region.,vernacular language; vernacular speech; vernacular term,C2
Unstinting,/ənˈstɪntɪŋ/,adj.,"unstinting, more unstinting, most unstinting",None,very generous｜非常慷慨的,Her unstinting support and encouragement helped her friend achieve their dream of opening a bakery.,unstinting support; unstinting generosity; unstinting effort,C2
Vehemence,/ˈviəməns/,n.,"vehemence, vehemences",vehement (adj.),intensity or forcefulness of expression｜表達的激烈程度或強有力,The vehemence of his argument left no room for doubt about his passionate opposition to the proposal.,vehemence of tone; vehemence of protest; vehemence of emotion,C2
Venal,/ˈvinəl/,adj.,"venal, more venal, most venal",venality (n.),capable of being corrupted｜可被腐敗的,"The corrupt official was known to be venal, accepting bribes in exchange for political favors.",venal politician; venal act; venal nature,C2
Veto,/ˈvitoʊ/,v.,"veto, vetoes, vetoed, vetoed, vetoing",None,"to exercise the authority to reject or block a proposed measure, decision, or legislation｜行使否決或阻止提議的措施、決定或立法的權力","The president decided to veto the bill, citing concerns over its potential economic impact.",veto a proposal; veto power; veto legislation,C2
Versatile,/ˈvɝsətəl/,adj.,"versatile, more versatile, most versatile",versatility (n.),able to adapt or be used in many different ways; competent across a wide range of tasks or roles｜能夠適應或以多種不同方式使用；在多種任務或角色中都能勝任的,"A versatile musician, she could play the piano, guitar, and violin with equal competence.",versatile performer; versatile tool; versatile skill,C2
Veracious,/vɚˈeɪʃəs/,adj.,"veracious, more veracious, most veracious",veracity (n.),habitually speaking the truth; truthful and accurate in reporting｜習慣性說實話的；報導時真實準確的,"The journalist was known for being veracious, always striving to report the facts accurately and without bias.",veracious witness; veracious account; veracious statement,C2
Vestige,/ˈvɛstɪdʒ/,n.,"vestige, vestiges",None,an indication that something has been present｜某物曾經存在的跡象,The discovery of a vestige of ancient pottery in the area provided evidence of early human settlement.,vestige of civilization; last vestige; ancient vestige,C2
Venial,/ˈvinjəl/,adj.,"venial, more venial, most venial",None,minor enough to be pardoned or overlooked; not gravely wrong or sinful｜輕微到可以被原諒或忽略的；沒有嚴重錯誤或罪過的,"The judge considered the crime to be venial, imposing a light sentence due to the minor nature of the offense.",venial sin; venial offense; venial mistake,C2
Verbose,/ˈvɝboʊs/,adj.,"verbose, more verbose, most verbose","verbosity (n.), verboseness (n.)",using or containing too many words｜使用或包含過多詞語的,The verbose speaker lost the audience's attention as he rambled on with unnecessary details and repetition.,verbose speaker; verbose explanation; verbose style,C2
Vigilant,/ˈvɪdʒələnt/,adj.,"vigilant, more vigilant, most vigilant",vigilance (n.),carefully observant or attentive; on the lookout for possible danger｜仔細觀察或注意的；警戒可能危險的,The vigilant security guard noticed the suspicious activity and immediately alerted the authorities.,vigilant guard; vigilant watch; vigilant protection,C2
Vindicate,/ˈvɪndəkeɪt/,v.,"vindicate, vindicates, vindicated, vindicated, vindicating","vindicator (n.), vindication (n.), vindicatory (adj.)",show to be right by providing justification or proof｜透過提供理由或證據證明是正確的,The DNA evidence would vindicate the suspect and prove his innocence in the crime.,vindicate oneself; vindicate a claim; vindicate through evidence,C2
Viable,/ˈvaɪəbəl/,adj.,"viable, more viable, most viable",viability (n.),capable of being done with means at hand and circumstances as they are｜能夠以現有方法和環境條件完成的,The project was only viable if we secured additional funding and resources.,viable option; economically viable; technically viable,C2
Virtuoso,/vɚtʃuˈoʊsoʊ/,n.,"virtuoso, virtuosos",None,someone who is dazzlingly skilled in any field｜在任何領域都技藝精湛的人,"As a virtuoso violinist, she dazzled audiences with her technical skill and emotional depth.",virtuoso performance; piano virtuoso; guitar virtuoso,C2
Vicarious,/vaɪˈkɛɹiəs/,adj.,"vicarious, more vicarious, most vicarious",None,experienced at secondhand｜間接體驗的,He experienced a vicarious thrill watching his son accept the award on stage.,vicarious experience; vicarious pleasure; vicarious thrill,C2
Virulent,/ˈvɪɹələnt/,adj.,"virulent, more virulent, most virulent","virulence (n.), virulency (n.)","extremely harmful or severe, especially of a disease or pathogen; bitterly hostile｜極度有害或嚴重的，尤指疾病或病原體；懷有強烈敵意的","The virulent strain of flu spread quickly through the community, causing widespread illness.",virulent strain; virulent disease; virulent attack,C2
Verdant,/ˈvɝdənt/,adj.,"verdant, more verdant, most verdant",verdancy (n.),characterized by abundance of verdure｜以茂盛植被為特徵的,The farmer's field was verdant and lush after the heavy spring rains.,verdant landscape; verdant hills; verdant forest,C2
Viscous,/ˈvɪskəs/,adj.,"viscous, more viscous, most viscous","viscosity (n.), viscousness (n.)",having a relatively high resistance to flow｜具有相對較高流動阻力的,"The viscous liquid flowed slowly down the slope, taking its time to reach the bottom.",viscous liquid; highly viscous; viscous substance,C2
