word,ipa,pos,inflections,derivatives,definition,example,collocations,context_type
Frustration,/fɹəsˈtɹeɪʃən/,n.,"frustration, frustrations",frustrate (v.),the feeling that accompanies an experience of being thwarted in attaining your goals｜在無法達成目標時所伴隨的感受,"I notice that I'm feeling this anger, this frustration.",express frustration; personal frustration; biggest frustration,B2
Furious,/ˈfjʊɹiəs/,adj.,"furious, more furious, most furious",furiousness (n.),marked by extreme and violent energy｜以極端暴力能量為特徵的; 狂暴的,She was absolutely furious when she discovered that her trust had been betrayed.,furious arms race; furious love; completely furious,B2
Funeral,/ˈfjunɚəl/,n.,"funeral, funerals","funerary (adj.), funereal (adj.)",a ceremony at which a dead person is buried or cremated｜埋葬或火化死者的儀式,"I was unfort , unfortunately I had to go to a funeral for mass shooting victims in Tumblr Ridge, British Columbia.",attend a funeral; funeral ceremony; after the funeral,B2
Gallery,/ˈɡælɚi/,n.,"gallery, galleries",None,a room or building for displaying art; a group of spectators at a sporting event｜展示藝術品的房間或建築; 運動賽事的觀眾群,The city opened a new art gallery featuring works by local painters.,art gallery; gallery exhibition; visit a gallery,B2
Frustrate,/ˈfɹʌsˌtɹeɪt/,v.,"frustrate, frustrates, frustrated, frustrated, frustrating","frustration (n.), frustrative (adj.)",to make someone feel annoyed or discouraged because something is difficult or not working｜使某人因困難或無法運作而感到惱怒或氣餒,It was frustrating to wait three weeks only to find the parcel had been lost.,frustrated with ability; little frustrating; frustrating for good reason,B2
Gaze,/ˈɡeɪz/,v.,"gaze, gazes, gazed, gazed, gazing",None,look at with fixed eyes｜凝視; 盯著看,"Existing research on non-verbal cues, e.g., eye gaze or arm movement, may not accurately present a robot's internal states such as perception results and action intent.",direct gaze; gaze into the abyss; panoramic gaze,B2
Fulfill,/fʊˈlfɪl/,v.,"fulfill, fulfills, fulfilled, fulfilled, fulfilling",fulfillment (n.),put in effect｜履行; 實現,The company worked hard to fulfill its promise to deliver the goods on time.,fulfilled in life; fulfilled through hard work; fulfill a goal,B2
Functional,/ˈfʌŋkʃənəl/,adj.,"functional, more functional, most functional",functionality (n.),designed for or capable of a particular function or use｜為特定功能或用途而設計的; 功能性的,"We review our current understanding of the functional role of emotions, stressing the role of the neuromodulators mediating emotions for the diffusive homeostatic control system of the brain.",functional design; brain functional; fully functional,B2
Fundamental,/ˌfʌndəˈmɛntəl/,adj.,"fundamental, more fundamental, most fundamental",fundamentally (adv.),serving as an essential component｜作為基本要素的; 根本的,Then it describes several alternative mathematical methods for mapping fundamental quantum concepts to fundamental psychological concepts.,fundamental principles; fundamental feature; fundamental tension,B2
Furthermore,/ˈfɝðɚˌmɔɹ/,adv.,no changes,None,in addition｜此外; 而且,"Furthermore, over the years, it became more and more clear that symbol emergence has to be regarded as a multifaceted problem.",furthermore they suggest; furthermore support the idea; furthermore shown,B2
Genuine,/ˈdʒɛnjəwən/,adj.,"genuine, more genuine, most genuine",genuineness (n.),not fake or counterfeit｜非偽造或假冒的; 真正的,"And I think, I sincerely believe, if this demand is abandoned, we can have real and genuine peace.",genuine desire; genuine heartfelt excellence; genuine conversations,B2
Generosity,/ˌdʒɛnɚˈɑsəti/,n. [U],no changes,generous (adj.),the trait of being willing to give your money or time｜願意給予金錢或時間的特質; 慷慨,They will hang in my studio as a reminder of your generosity.,act of generosity; great generosity; show generosity,B2
Gifted,/ˈɡɪftəd/,adj.,"gifted, more gifted, most gifted",None,endowed with talent or talents｜天賦才能的; 有天賦的,The gifted student could solve complex problems quickly.,gifted child; gifted student; highly gifted,B2
Gender,/ˈdʒɛndɚ/,n.,"gender, genders",None,"the state of being male, female, or another identity, as experienced by a person or assigned socially｜一個人所經歷或社會所賦予的男性、女性或其他身份的狀態; 性別",Results of the present study show evidence of significant emotional valence behaviour differences between some age ranges and gender combinations.,gender split; gender inclusive; gender equality,B2
Gear,/ˈɡɪɹ/,n.,"gear, gears",None,equipment or tools for a particular activity; a toothed wheel used to transfer motion in a machine｜特定活動的設備或工具; 機器中用於傳遞運動的齒輪,And the truck has redundant time servers because every piece of broadcast gear has to be in sync from cameras to mixers.,shift gear; safety gear; sports gear,B2
Germ,/ˈdʒɝm/,n.,"germ, germs","germy (adj.), germinal (adj.), germinate (v.)",a very small organism such as a bacterium or virus that can cause disease｜會導致疾病的非常小的生物，如細菌或病毒; 病菌,Washing your hands helps prevent the spread of germs.,spread germs; kill germs; germ theory,B2
Gene,/ˈdʒin/,n.,"gene, genes","genetic (adj.), genetical (adj.)",a unit of DNA in a cell that controls how an organism develops and what traits it passes to offspring｜細胞中控制生物體發育及其特徵遺傳給後代的DNA單位,Researchers demonstrated a gentler CRISPR method that reactivates genes by removing chemical tags without cutting DNA molecules.,find gene; specific gene; gene regulatory networks,B2
Genius,/ˈdʒinjəs/,n.,"genius, geniuses",None,someone who has exceptional intellectual ability and originality｜具有非凡智力和創造力的人; 天才,But mother nature in her genius imparts such superlative properties to that simple structure that it keeps us going for decades.,brilliant genius; greatest genius; stroke of genius,B2
Generation,/ˌdʒɛnɚˈeɪʃən/,n.,"generation, generations","generate (v.), generational (adj.)",all the people living at the same time or of approximately the same age｜同時代或年齡相近的所有人; 一代人,The younger generation is more familiar with digital technology.,younger generation; future generation; latest generation,B2
Ginger,/ˈdʒɪndʒɚ/,n. [U],no changes,None,"a plant whose root is used as a spice with a sharp, hot flavour; the root itself used in cooking｜根莖可用作香料、具有辛辣味道的植物; 烹飪用的根莖; 薑","She added a small piece of fresh ginger to the soup to give it a warm, spicy flavour.",ginger tea; fresh ginger; ginger beer,B2
Globe,/ˈɡloʊb/,n.,"globe, globes","global (adj.), globular (adj.)",the world; a spherical model of the earth｜世界; 地球的球形模型; 地球儀,Linguistic hybridization is becoming the dominant mode of professional communication in virtual workspaces across the globe.,spin the globe; entire globe; travel the globe,B2
Giggle,/ˈɡɪɡəl/,v.,"giggle, giggles, giggled, giggled, giggling",giggler (n.),laugh nervously｜緊張地笑,The children began to giggle when the teacher accidentally knocked over the stack of books.,burst into giggles; making them giggle; nervous giggle,B2
Gigantic,/dʒaɪˈɡæntɪk/,adj.,"gigantic, more gigantic, most gigantic",gigantically (adv.),so exceedingly large or extensive as to suggest a giant or mammoth｜巨大的；龐大的,Combat produces gigantic blasts of colorful VFX as enemies emit orbs for the players to dodge.,gigantic insect; gigantic model; gigantic difference,B2
Graceful,/ˈɡɹeɪsfəl/,adj.,"graceful, more graceful, most graceful",gracefulness (n.),"characterized by beauty of movement, style, form, or execution｜優雅的；姿態優美的","From here the Opera House looks graceful, doesn't it.",extremely graceful; graceful valid function; rather graceful,B2
Glimpse,/ˈɡlɪmps/,n.,"glimpse, glimpses",None,a quick look｜瞥見；一瞥,And I'm realizing that this moment is a glimpse into one of the oldest-surviving cultures on earth.,get a glimpse; offer a glimpse; glimpse into the future,B2
Glorious,/ˈɡlɔɹiəs/,adj.,"glorious, more glorious, most glorious",glory (n.),having or deserving or conferring glory｜光榮的；輝煌的,"And it and if you get it all , you get the most glorious experience of a trout swimming up, seeing your fly, inspecting it, and then deciding to go for it.",absolutely glorious; glorious past; glorious mission,B2
Gown,/ˈɡaʊn/,n.,"gown, gowns",None,"a woman's dress, usually with a close-fitting bodice and a long flared skirt, often worn on formal occasions｜禮服；（尤指正式場合穿的）女裝長裙","These riders wore crimson gowns, masks with long hair attached, and swords.",wear a gown; black gown; red gown,B2
Gratitude,/ˈɡɹætəˌtud/,n. [U],no changes,None,a feeling of thankfulness and appreciation｜感激之情；感恩,I have immense gratitude for you and I know millions of other people do as well.,express gratitude; deep gratitude; show gratitude,B2
Grace,/ˈɡɹeɪs/,n. [U],no changes,gracious (adj.),smoothness and elegance of movement or manner; a pleasing quality of charm｜優雅；風度,The dancer moved across the stage with extraordinary grace and control.,loving grace; saving grace; grace period,B2
Greeting,/ˈɡɹitɪŋ/,n.,"greeting, greetings",greet (v.),words or actions used to welcome or acknowledge someone when you meet them｜問候；打招呼,"Up at the top, we have our custom greeting message.",warm greeting; friendly greeting; exchange greetings,B2
Goods,/ˈɡʊdz/,n.,"goods, no changes",None,physical products or items that are bought and sold｜商品；貨物,"Since its currency is worth less, Americans and Brits and Australians can buy more Chinese goods, subsidizing its manufacturing industry.",public goods; consumer goods; material goods,B2
Graduation,/ˌɡɹædʒuˈeɪʃən/,n.,"graduation, graduations",graduate (v.),the successful completion of a program of study｜畢業；畢業典禮,She wore her cap and gown to the graduation ceremony held in the university courtyard.,graduation gifts; graduation speech; graduation requirements,B2
Grammatical,/ɡɹəˈmætəkəl/,adj.,no changes,grammar (n.),of or pertaining to grammar｜語法的；文法上的,The teacher asked the students to identify any grammatical errors in the paragraph.,minor grammatical error; grammatical tradition; grammatical rules,B2
Gracious,/ˈɡɹeɪʃəs/,adj.,"gracious, more gracious, most gracious","grace (n.), graciousness (n.)","characterized by charm, good taste, and generosity of spirit｜親切的；和藹的；彬彬有禮的","This year, I've resolved not to drink less wine, not to do more exercise, not to be a more patient, attentive, and gracious husband and father, and not to make smoother segs and ads for Bombas.",gracious host; gracious husband; gracious manner,B2
Grammar,/ˈɡɹæmɚ/,n. [U],no changes,"grammatic (adj.), grammatical (adj.)",the branch of linguistics that deals with syntax and morphology (and sometimes also deals with semantics)｜語法；文法,The implemented strategy only relies on a carefully crafted prompt and a grammar to guide the LLM's text completion.,between cognitive grammar; shape grammar; little grammar,B2
Greasy,/ˈɡɹisi/,adj.,"greasy, greasier, greasiest","grease (n.), greasiness (n.)",containing an unusual amount of grease or oil｜油膩的；油脂的,"After working in the kitchen all day, his hands and apron were covered in greasy residue from the cooking oil.",greasy bird; always extra greasy; greasy after,B2
Guilt,/ˈɡɪlt/,n. [U],no changes,guilty (adj.),responsibility for wrongdoing; the painful feeling caused by believing one has done wrong｜罪惡感；內疚,"If trauma rises to the level of changing the functioning of our brains, then there's almost always a reflex of guilt and shame around the trauma that can lead us and often leads us to bury it.",feel guilt; admit guilt; deep guilt,B2
Grave,/ˈɡɹeɪv/,n.,"grave, graves","gravity (n.), graveness (n.)",a place in the ground where a dead person is buried｜墓地；坟墓,The family placed fresh flowers on the grave every spring.,unmarked grave; shallow grave; dig a grave,B2
Grateful,/ˈɡɹeɪtfəl/,adj.,"grateful, more grateful, most grateful",gratefulness (n.),feeling thankful and wanting to show thanks for kindness or help｜感激的；感恩的,I am very grateful for all the support my friends gave me.,grateful for; deeply grateful; truly grateful,B2
Graph,/ˈɡɹæf/,n.,"graph, graphs",graphical (adj.),a chart showing quantities; a mathematical structure representing connections between objects｜圖表；圖形,Recent work has shown the promise of Graph Neural Networks to learn explicit communication strategies that enable complex multi-agent coordination.,bar graph; scene graph; preference graph,B2
Groom,/ˈɡɹum/,n.,"groom, grooms",grooming (n.),a man participant in his own marriage ceremony｜新郎,The groom waited nervously at the altar as the music began to play.,the happy groom; bride and groom; a nervous groom,B2
Handwriting,/ˈhænˌdɹaɪtɪŋ/,n. [U],no changes,handwrite (v.),something written by hand｜手寫的東西,There are data coming out now showing that handwriting is very important to development of certain brain circuits.,neat handwriting; messy handwriting; improve handwriting,B2
Grief,/ˈɡɹif/,n. [U],no changes,None,"deep sadness, especially after someone dies｜深度悲傷，尤指在人死後",And it's layers upon layers of there's a grief component for those of us watching.,grief component; anger sadness grief; grief bots,B2
Guardian,/ˈɡɑɹdiən/,n.,"guardian, guardians",guardianship (n.),a person who cares for persons or property｜照顧人員或財產的人,"In an ideal Chinese or Russian world, North Korea is trapped in a coma while they act as its guardian, keeping it on permanent life support — merely taking up space where the Americans can’t.",guardian lock; met our guardian; guardian comes over,B2
Habitual,/həˈbɪtʃuəl/,adj.,"habitual, more habitual, most habitual",habit (n.),commonly used or practiced; usual｜常用或常做的；通常的,My automatic habitual response is going to be who the f do you think you are.,habitual response; fairly habitual; every habitual,B2
Gulf,/ˈɡʌlf/,n.,"gulf, gulfs",None,an arm of a sea or ocean partly enclosed by land; larger than a bay｜海洋或海灣深入陸地的部分；比海灣大,US ships and aircraft are enforcing that blockade largely in the Gulf of Oman and the Arabian Sea.,vast gulf; gulf between; deep gulf,B2
Grind,/ˈɡɹaɪnd/,v.,"grind, grinds, ground, ground, grinding","grinder (n.), grinding (n.)",press or grind with a crushing noise｜發出碾壓聲地按壓或碾磨,Government services and the economy gradually grind to a halt as resources run out.,grind to a halt; grind out; grind down,B2
Guarantee,/ˌɡɛɹəˈnti/,v.,"guarantee, guarantees, guaranteed, guaranteed, guaranteeing",guarantor (n.),give surety or assume responsibility｜提供擔保或承擔責任,The algorithm grows trees on the quotient-spaces both sequentially and simultaneously to guarantee a dense coverage.,almost guarantee; guarantee way; guarantee conflict between,B2
Harmony,/ˈhɑɹməni/,n.,"harmony, harmonies","harmonic (adj.), harmonise (v.), harmonize (v.), harmonical (adj.), harmonious (adj.)",compatibility in opinion and action｜意見和行動的一致,The three groups live largely in harmony.,sophisticated harmony; harmony within; world harmony,B2
Hardship,/ˈhɑɹdʃɪp/,n.,"hardship, hardships",None,a state of misfortune or affliction｜遭受不幸或苦難的狀態,The citizens of Barbados would really have no choice but to endure this hardship.,endure hardship; face hardship; financial hardship,B2
Guilty,/ˈɡɪlti/,adj.,"guilty, guiltier, guiltiest","guilt (n.), guiltily (adv.)",responsible for wrongdoing; feeling shame or regret about something one has done｜對過錯負責；對自己所做的事感到羞恥或後悔,And many patients who have secondary infertility say they feel caught in between feeling guilty that their child's not enough for wanting more.,plead guilty; guilty afterwards; absolutely guilty,B2
Haste,/ˈheɪst/,n. [U],no changes,hasty (adj.),overly eager speed (and possible carelessness)｜過分急切的速度（且可能導致疏忽）,"In her haste to leave for the airport, she forgot to lock the front door.",haste makes waste; testing post haste; idea that haste,B2
Halt,/ˈhɔlt/,v.,"halt, halts, halted, halted, halting",halting (v.),cause to stop｜使停止,The police ordered the cars to halt at the border.,halt the spread; halt production; halt the negotiations,B2
Harsh,/ˈhɑɹʃ/,adj.,"harsh, harsher, harshest",harshness (n.),unpleasantly stern｜令人不悅的嚴厲,"Their journey takes them to the bustling Song capital of Hangzhou, the harsh Mongol steppes, and the fabled market city of Samarkand.",harsh shadows; harsh words; harsh ways,B2
Hasten,/ˈheɪsən/,v.,"hasten, hastens, hastened, hastened, hastening",None,act or move at high speed｜快速行動或移動,"This is going to hasten the support, increase the support for Iran developing nuclear weapons.",hasten the process; hasten recovery; help hasten,B2
Hardware,/ˈhɑɹˌdwɛɹ/,n. [U],no changes,None,the physical parts of a computer or electronic device; tools and equipment for practical use｜電腦或電子設備的實體零件；實用的工具和設備,It's got a proper Ethernet chip in here using the hardware Ethernet interface instead of SPI for the best performance.,hardware equipment; pro hardware; computer hardware,B2
Hatred,/ˈheɪtɹəd/,n. [U],no changes,None,the emotion of intense dislike; a feeling of dislike so strong that it demands action｜強烈厭惡的情緒；強烈到需要行動的厭惡感,This is when a movement emerged calling for Jews to come together and to create a country for themselves where they could govern themselves and be free from all of this racist hatred.,jew hatred; greed hatred; deserve hatred,B2
Hesitation,/ˌhɛzəˈteɪʃən/,n.,"hesitation, hesitations",hesitate (v.),indecision in speech or action｜言語或行動上的優柔寡斷,And you had no hesitation in telling me the color and adding an additional sensory quality.,moment's hesitation; without hesitation; slight hesitation,B2
Herd,/ˈhɝd/,n.,"herd, herds",herder (n.),a group of cattle or sheep or other domestic mammals all of the same kind that are herded by humans｜一群同類的家畜，如牛、羊等，由人類放牧,"I guess shepherds have known for ages, that in any herd, there are some rams who will not mount a female ever and keep mounting other males.",herd of cattle; large herd; cattle herd,B2
Hive,/ˈhaɪv/,n.,"hive, hives",None,a structure where bees live and store honey; a very busy and crowded place｜蜜蜂居住並儲存蜂蜜的結構；非常繁忙擁擠的地方,It's going to bring it back to the hive.,hive of bees; hive entrance; active hive,B2
Hawk,/ˈhɔk/,n.,"hawk, hawks","hawker (n.), hawking (n.)","a bird of prey known for sharp eyesight and talons; informally, a person who supports aggressive action｜以銳利視力和爪子著稱的猛禽；非正式指支持激進行動的人","And here in the United States, they're often seen as hawks.",foreign policy hawk; war hawk; political hawk,B2
Helicopter,/ˈhɛlɪˌkɑptɚ/,n.,"helicopter, helicopters",None,an aircraft without wings that obtains its lift from the rotation of overhead blades｜一種沒有機翼的飛行器，透過頂部旋轉的葉片獲得升力,A rescue helicopter hovered above the stranded hikers and lowered a rope.,helicopter ride over; launch helicopter; helicopter flying,B2
Honeymoon,/ˈhʌniˌmun/,n.,"honeymoon, honeymoons",honeymooner (n.),a holiday taken by a newly married couple｜新婚夫婦所度的假期,The couple spent their honeymoon touring the coastal towns of southern Italy.,honeymoon there; honeymoon destinations; honeymoon okay,B2
Homeland,/ˈhoʊˌmlænd/,n.,"homeland, homelands",None,the country where you were born｜出生地所在的國家,"But most people in this movement wanted the Jews to return to their historic homeland, a place called Palestine.",historic homeland; homeland here; muslim homeland,B2
Hose,/ˈhoʊz/,n.,"hose, hoses",None,a flexible tube used to carry water or other liquids from one place to another｜用於將水或其他液體從一處輸送到另一處的柔性管子,"It's done all over the country using trucks, hoses and even planes.",garden hose; fire hose; water hose,B2
Horrify,/ˈhɔɹəˌfaɪ/,v.,"horrify, horrifies, horrified, horrified, horrifying",horror (n.),to cause someone to feel shocked and very disturbed or disgusted｜使某人感到震驚、非常不安或厭惡,"It was a false story, but it helped them sell a horrifying war.",horrified by the sight; truly horrifying; horrified at the news,B2
Hook,/ˈhʊk/,n.,"hook, hooks","hooker (n.), hooking (n.)","a curved piece of metal or plastic used for hanging, catching, or fastening things｜用於懸掛、鉤住或固定物品的彎曲金屬或塑膠片",She hung her coat on the hook beside the front door when she came home.,single hook; on hook; use hook,B2
Horizon,/hɚˈaɪzən/,n.,"horizon, horizons",None,"the line where earth and sky appear to meet; the limit or future range of knowledge, time, or activity｜地球與天空看似相交的線；知識、時間或活動的極限或未來範圍","We also study the utility process in this generalized model with constant elasticity of intertemporal substitution and relative risk aversion degree, and with infinite time horizon.",on the horizon; beyond the horizon; broaden horizons,B2
Housework,/ˈhaʊˌswɝk/,n. [U],no changes,None,the work of cleaning and running a house｜打掃和管理房屋的工作,"After a long week at the office, she spent the whole Saturday catching up on the housework.",do the housework; do housework; heavy housework,B2
Humidity,/hjuˈmɪdəti/,n. [U],no changes,"humid (adj.), humidify (v.)",wetness in the atmosphere｜大氣中的潮濕,High humidity can make hot weather feel even more uncomfortable and can damage wooden furniture.,humidity levels; high humidity; humidity control,B2
Hurricane,/ˈhɝəˌkeɪn/,n.,"hurricane, hurricanes",None,a very strong tropical storm with extremely fast winds and heavy rain｜伴有極快風速和暴雨的強烈熱帶風暴,One of the examples we give of a national crisis was Hurricane Katrina.,hurricane season; hurricane warning; hurricane damage,B2
Idiom,/ˈɪdiəm/,n.,"idiom, idioms","idiomatic (adj.), idiomatical (adj.)",a manner of speaking that is natural to native speakers of a language｜對母語人士來說很自然的說話方式,"An idiom like ""kick the bucket"" cannot be translated word for word into another language.",English idiom; common idiom; idiomatic expression,B2
Hydrogen,/ˈhaɪdɹədʒən/,n. [U],no changes,hydrogenate (v.),"a colorless, odorless, highly flammable gas; the lightest and most abundant chemical element in the universe｜無色、無味的易燃氣體；宇宙中最輕且最豐富的化學元素",Scientists are developing more efficient methods to produce and store hydrogen as a clean energy source.,hydrogen spectrum; identifying hydrogen; hydrogen isotopes,B2
Humanity,/hjuˈmænɪti/,n. [U],no changes,"human (adj.), humanitarian (adj.)",human beings collectively; human nature or the quality of being humane｜人類的總稱；人性或人道主義的品質,Music and art remind us of our shared humanity and bring people from different cultures together.,help humanity; serve humanity; destroy humanity,B2
Identical,/aɪˈdɛntɪkəl/,adj.,"identical, more identical, most identical","identity (n.), identicalness (n.)",exactly alike; incapable of being perceived as different｜完全一樣的；無法被察覺為不同,"These, virtually identical scores are from America’s upper-class.",either identical; identical animals; otherwise identical,B2
Identification,/aɪˌdɛntəfəˈkeɪʃən/,n.,"identification, identifications",identify (v.),the act of identifying; an official document used to prove identity｜識別的行為；用於證明身份的官方文件,"Please bring a valid form of identification, such as a passport or driver's license.",photo identification; personal identification; identification card,B2
Idle,/ˈaɪdəl/,adj.,"idle, more idle, most idle","idler (n.), idleness (n.)",not in action or at work｜不在行動中或工作中,"The best part is that it scales to zero, idle projects don't cost you anything, and it autoscales to handle traffic spikes without any manual intervention.",sit idle; idle threat; idle periods,B2
Idol,/ˈaɪdəl/,n.,"idol, idols","idolise (v.), idolize (v.)","a person or thing that is greatly admired, loved, or worshipped｜備受欽佩、熱愛或崇拜的人或事物",The young singer became a pop idol almost overnight.,idol culture; idol fans; pop idol,B2
Ignorant,/ˈɪɡnɚənt/,adj.,"ignorant, more ignorant, most ignorant","ignorance (n.), ignorantness (n.)",uneducated in general; lacking knowledge or sophistication｜未受過普通教育；缺乏知識或素養,He was ignorant of the local customs and accidentally caused offense during the dinner.,willfully ignorant; remain ignorant; ignorant remark,B2
