"word","ipa","pos","inflections","derivatives","definition","example","collocations","context_type"
"Stability","/stəˈbɪlɪti/","n. [U]","no changes","stable (adj.)","the quality or attribute of being firm and steadfast","As long as your emotional stability is based on how you perceive yourself and others perceive you, it's going to fluctuate wildly and you're going to lose control of your own actions.","macroeconomic stability; political stability; financial stability","C1"
"Stain","/ˈsteɪn/","n.","stain, stains","stainer (n.), staining (n.)","a soiled or discolored appearance","They're also grease resistant, we coat things fast resistant, we coat things fast food wrappers and microwave popcorn bags food wrappers and microwave popcorn bags in PAS to prevent stains.","ketchup stain; prevent stains; little stain","C1"
"Stain","/ˈsteɪn/","v.","stain, stains, stained, stained, staining","stainer (n.), staining (n.)","color with a liquid dye or tint","They're also grease resistant, we coat things fast resistant, we coat things fast food wrappers and microwave popcorn bags food wrappers and microwave popcorn bags in PAS to prevent stains.","surface stain; stain furniture; stain on pants","C1"
"Stall","/ˈstɔl/","n.","stall, stalls","stalling (n.)","a compartment in a stable where a single animal is confined and fed","I heard a call in a bathroom stall in Harlem.","energy stall; in stall; stall in recovery","C1"
"Stall","/ˈstɔl/","v.","stall, stalls, stalled, stalled, stalling","stalling (n.)","postpone doing what one should be doing","We also introduce a novel method to compute complementarity-aware gradients that help downstream optimization tasks avoid stalling in saddle points.","projects stall; completely stall; stall out","C1"
"Steer","/ˈstɪɹ/","n.","steer, steers","steerer (n.), steerage (n.), steering (n.)","an indication of potential opportunity","A drogue is a drag device used to slow or help steer a vessel Point of sail before a storm in a following or overtaking sea, or when crossing a bar in a breaking sea.","young steer; fatten a steer; lead the steer","C1"
"Stack","/ˈstæk/","n.","stack, stacks","stacker (n.)","an orderly pile","Iteration algorithms use repetitions such as Program loopss or data structures like Stack (data structure)s to solve problems.","full stack; whole stack; call stack","C1"
"Stake","/ˈsteɪk/","v.","stake, stakes, staked, staked, staking","None","put at risk","Companhia Siderúrgica Nacional submitted a combined bid for the mill at Calvert, plus a majority stake in the ThyssenKrupp mill in Brazil, for $3.","huge controlling stake; stake in company; stake in future","C1"
"Stake","/ˈsteɪk/","n.","stake, stakes","None","(law) a right or legal share of something; a financial involvement with something","Companhia Siderúrgica Nacional submitted a combined bid for the mill at Calvert, plus a majority stake in the ThyssenKrupp mill in Brazil, for $3.","huge controlling stake; at stake; high stakes","C1"
"Stance","/ˈstæns/","n.","stance, stances","stand (v.)","standing posture","In answers to audience questions, she took controversial stances on political and social issues.","ideological stance; moral stance; official stance","C1"
"Stack","/ˈstæk/","v.","stack, stacks, stacked, stacked, stacking","stacker (n.)","load or cover with stacks","This change allows for mixed-script writing, where one syllable always takes up one type space no matter how many letters get stacked into building that one sound-block.","whole stack; call stack; stack up","C1"
"Startle","/ˈstɑɹtəl/","v.","startle, startles, startled, startled, startling","None","to stimulate to action","It sounds startling to say, but one of the first surgeries that human beings ever performed was a type of neurosurgery called a trepination.","startle people; pretty startle; startling for music","C1"
"Stew","/ˈstu/","n.","stew, stews","stewing (n.)","agitation resulting from active worry","Fish, meat, and fowl could be salted or dried, and could be cooked in stews or roasted on a grill.","rambling stew; vegetable stews; make stews","C1"
"Stew","/ˈstu/","v.","stew, stews, stewed, stewed, stewing","stewing (n.)","be in a huff; be silent or sullen","Fish, meat, and fowl could be salted or dried, and could be cooked in stews or roasted on a grill.","stew in soup; stew with oil; stew as wat","C1"
"Stereotype","/ˈstɛɹiəˌtaɪp/","n.","stereotype, stereotypes","stereotypic (adj.), stereotypical (adj.)","a conventional or formulaic conception or image","Historical neglect of gestational parents in research perpetuated stereotypes of female frailty, but recent years have seen a shift towards recognizing the benefits of an active pregnancy.","cultural stereotype; popular stereotype; negative stereotypes","C1"
"Stereotype","/ˈstɛɹiəˌtaɪp/","v.","stereotype, stereotypes, stereotyped, stereotyped, stereotyping","stereotypic (adj.), stereotypical (adj.)","treat or classify according to a mental stereotype","The first of these areas concerned the ""pre-capitalist"" societies subject to evolutionary ""tribal"" stereotypes.","cultural stereotype; stereotype about workers; stereotype of men","C1"
"Statistical","/stəˈtɪstɪkəl/","adj.","no changes","statistics (n.)","of or relating to statistics","Census Bureau, the state contains 12 metropolitan statistical areas.","statistical likelihood; statistical analysis; statistical model","C1"
"Stink","/ˈstɪŋk/","n.","stink, stinks","stinky (adj.), stinker (n.)","a distinctive odor that is offensively unpleasant","Evidently the earth people felt differently; there was a real stink about the hotheaded, recalcitrant Apollo 7 crew who wouldn't take orders.","a terrible stink; the stink of garbage; an awful stink","C1"
"Stimulus","/ˈstɪmjələs/","n.","stimulus, stimuluses","stimulate (v.)","any stimulating information or event; acts to arouse action","A memory occurs when stimulus (psychology) such as sights or sounds are so complex that the nervous system cannot receive them all at once.","economic stimulus; stimulus timing; powerful stimulus","C1"
"Stink","/ˈstɪŋk/","v.","stink, stinks, stank, stunk, stinking","stinky (adj.), stinker (n.)","be extremely bad in quality or in one's performance","They watched as a black stinking powder They watched as a black stinking powder started raining down on their faces.","pretty stink; stink of weed; stink failure","C1"
"Storage","/ˈstɔɹədʒ/","n. [U]","no changes","store (v.)","the act of storing something","As a result, the year's wheat crop from Minnesota never reaches the rest of the country but instead rots in storage; also, the soybean crop is lost, having been reaped too early.","storage pool; redundant storage; volatile storage","C1"
"Steer","/ˈstɪɹ/","v.","steer, steers, steered, steered, steering","steerer (n.), steerage (n.), steering (n.)","direct the course; determine the direction of travelling","It is governed by ocean currents from marginal seas and regional topography, rather than being steered by wind, both in the deep ocean and at sea level.","dynamically steer; steer clear; steer ship","C1"
"Straighten","/ˈstɹeɪtən/","v.","straighten, straightens, straightened, straightened, straightening","straightener (n.)","straighten up or out; make straight","Now, when you stretch rubber, these chains when you stretch rubber, these chains straighten out.","straighten out; straighten up; straighten paths","C1"
"Stimulate","/ˈstɪmjəˌleɪt/","v.","stimulate, stimulates, stimulated, stimulated, stimulating","stimulus (n.), stimulant (adj.), stimulation (n.), stimulative (adj.)","act as a stimulant","If the chain of ""images"" is needed, one memory stimulates the next.","deliberately stimulate; stimulate economy; stimulate growth","C1"
"Strap","/ˈstɹæp/","n.","strap, straps","None","an elongated leather strip (or a strip of similar material) for binding things together or holding something in position","When the posetrons leave the strap in.","integrated strap; life jacket strap; with strap","C1"
"Strap","/ˈstɹæp/","v.","strap, straps, strapped, strapped, strapping","None","tie with a strap","Remember to strap the heavy boxes firmly to the trolley before you push it.","strap yourself; strap on; strap weight","C1"
"Stock","/ˈstɑk/","n.","stock, stocks","stocker (n.), stocking (n.), stockist (n.)","the capital raised by a corporation through the issue of shares entitling holders to an ownership interest (equity)","The shop had run out of stock, so we had to order the book from elsewhere.","stock brokers; stock photo; buy stock","C1"
"Strand","/ˈstɹænd/","n.","strand, strands","None","a pattern forming a unity within a larger structural whole","Throughout the review, we identify directions for future work to fill existing gaps and to synthesize the disparate strands of research within the field.","strand puzzles; double strand; second strand","C1"
"Strand","/ˈstɹænd/","v.","strand, strands, stranded, stranded, stranding","None","to leave someone in a place with no way to get away","The sudden storm stranded hundreds of travelers at the airport.","strand the passengers; stranded on an island; stranded by the storm","C1"
"Strain","/ˈstɹeɪn/","v.","strain, strains, strained, strained, straining","strainer (n.), straining (n.)","to exert much effort or energy","They're developing this ancient recipe as a modern drug and moving forward into human trials with the goal of helping us combat some of these drug resistant modern strains.","strain on system; strain on arms; strain muscles","C1"
"Strain","/ˈstɹeɪn/","n.","strain, strains","strainer (n.), straining (n.)","(physics) deformation of a physical body under the action of applied forces","They're developing this ancient recipe as a modern drug and moving forward into human trials with the goal of helping us combat some of these drug resistant modern strains.","evolved strain; put strain; under strain","C1"
"Straightforward","/ˈstɹeɪˈtfɔɹwɚd/","adj.","straightforward, more straightforward, most straightforward","straightforwardness (n.)","free from ambiguity","Unlike the others, however, Kinnan is straightforward and honest about his purpose.","fairly straightforward; straightforward solution; straightforward approach","C1"
"Striking","/ˈstɹaɪkɪŋ/","adj.","striking, more striking, most striking","strikingly (adv.)","sensational in appearance or thrilling in effect","Partnered with Roger Federer and Rafael Nadal, the old rivals began making remarks at each other's expense, which ended up with Sampras intentionally striking a serve at Agassi's body.","striking things; striking finding; striking difference","C1"
"Stumble","/ˈstʌmbəl/","n.","stumble, stumbles","stumbler (n.)","an unsteady uneven gait","They stumble upon ways of making They stumble upon ways of making structures to propel themselves around.","early stumble; stumble into context; stumble upon moments","C1"
"Stumble","/ˈstʌmbəl/","v.","stumble, stumbles, stumbled, stumbled, stumbling","stumbler (n.)","walk unsteadily","In the dark hallway it was easy to stumble over the loose edge of the carpet.","stumble across; stumble on; stumble upon opening","C1"
"Strategic","/stɹəˈtidʒɪk/","adj.","strategic, more strategic, most strategic","strategy (n.)","relating to or concerned with strategy","Many served in the armed forces, while others worked in intelligence (for example, the Office of Strategic Services and the Office of War Information).","strategic importance; highly strategic; strategic location","C1"
"Structural","/ˈstɹʌktʃɚəl/","adj.","structural, more structural, most structural","None","relating to or caused by structure, especially political or economic structure","Global value chains have entered an era of 'structural volatility,' where disruption is no longer a cyclical shock but a permanent feature of the landscape.","structural engineers; structural breaks; structural changes","C1"
